month,year,leadsource,city,model,email_delivered,email_open,email_click,sms_delivered
06,2021,Database Activity(Teleout/SMS),Kollam,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollam,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollam,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollam,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollam,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollam,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollegal,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kollegal,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kollegal,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kollegal,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kondagaon,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koppal,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,CIVIC PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koraput,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koratty,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,CR-V Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Korba,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kordha,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kordha,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kordha,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kordha,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koria,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Koriya,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Koriya,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Koriya,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koriya,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Koriya,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,CR-V,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kota,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagiri,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothagudem,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothamangalam,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kothamangalam,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kothamangalam,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kothamangalam,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kotputli,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottakkal,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottarakkara,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,CIVIC PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,JAZZ,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kottayam,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kotturu,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kotturu,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kotturu,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kotturu,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kovilpatti,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kovilpatti,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kovilpatti,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kovvur,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kovvur,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhenchery,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,5TH GEN CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kozhikode,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishna,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Krishnagiri,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kudligi,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kudligi,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kudligi,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kudligi,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kudligi,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kullu,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kulti,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kumbakonam,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kundapur,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kurali,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurnool,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kurukshetra,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kushalnagar,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kushinagar,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kushinagar,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kushinagar,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Kushinagar,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kushtagi,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kushtagi,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Kutch,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Kutch,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Ladakh,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lahaul And Spiti,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lakheri,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhimpur Kheeri,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhimpur Kheeri,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhimpur Kheri,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhimpur Kheri,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhimpur(Assam),JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lakhipur,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lalitpur,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Latehar,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Latur,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lingsugur,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Lohardaga,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lohardaga,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Longowal,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,ACCORD,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,CIVIC PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,CR-V Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,JAZZ,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Lucknow,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,CIVIC,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Ludhiana,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),MUMBAI,ACCORD,,,,21
06,2021,Database Activity(Teleout/SMS),MUMBAI,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),MUMBAI,CR-V,,,,21
06,2021,Database Activity(Teleout/SMS),Macherla,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madanapalle,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madanapalle,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madanapalle,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madanapalle,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madanapalle,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madathukulam,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhapur,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhepura,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhepura,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madhubani,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madikeri,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,5TH GEN CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,CIVIC PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Madurai,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahabubabad,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Maharajganj,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahasamund,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahboobnagar,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahbubnagar,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahe,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahendergarh,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Mahendragarh,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Mahendragarh,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Mahoba,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Maihar,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Maihar,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Mainpuri,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Mainpuri,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Majuli,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,5TH GEN CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,5TH GEN CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,BR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,BR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,BRIO,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,CITY,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,CIVIC PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,CR-V Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,JAZZ DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,MOBILIO PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,WR-V DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malappuram,WR-V PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,AMAZE Diesel,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,AMAZE Petrol,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,CITY DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,CITY PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,JAZZ PE,,,,21
06,2021,Database Activity(Teleout/SMS),Malapuram,MOBILIO DE,,,,21
06,2021,Database Activity(Teleout/SMS),Malavalli,AMAZE Diesel,,,,21
